date,oil_sentence_count,oil_sentences
1976-10-06,18,"This is a deviation from idealism; it's a deviation from a commitment to our major ally in the Middle East, which is Israel; it's a yielding to economic pressure on the part of the Arabs on the oil issue; and it's also a tremendous indication that under the Ford administration, we have not addressed the energy policy adequately."
1976-10-06,18,"We still have no comprehensive energy policy in this country, and it's an overall sign of weakness."
1976-10-06,18,"It would have been inconceivable 10, 15 years ago for us to be brought to our knees with an Arab oil embargo."
1976-10-06,18,"If I understand you correctly, you would, in fact, to use my examples, withhold arms from Iran and Saudi Arabia even if the risk was an oil embargo and if they should be securing those arms from somewhere else."
1976-10-06,18,"But if Saudi Arabia should declare an oil embargo against us, then I would consider that an economic declaration of war."
1976-10-06,18,"I think under those circumstances, they would refrain from pushing us to our knees as they did in 1973 with the previous oil embargo."
1976-10-06,18,"In 1973 when there was an oil embargo, Iran did not participate; Iran continued to sell oil to the United States."
1976-10-06,18,"I advocated last May, in a speech at the United Nations, that we move immediately as a nation to declare a complete moratorium on the testing of all nuclear devices, both weapons and peaceful devices, that we not ship any more atomic fuel to a country that refuses to comply with strict controls over the waste which can be reprocessed into explosives."
1976-10-06,18,"Mr. Ford again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather reenrichment be done by private industry and not by the existing government plants."
1980-01-04,2,A Soviet-occupied Afghanistan threatens both Iran and Pakistan and is a steppingstone to possible control over much of the world's oil supplies.
1980-01-04,2,"We will also increase amounts of grain devoted to the alleviation of hunger in poor countries, and we'll have a massive increase of the use of grain for gasohol production here at home."
2021-11-15,3,"    It is also going to make it possible for Americans to get off the sidelines and into the game of manufacturing solar panels, wind turbines, batteries to store energy and power for electric vehicles, including electric school buses, which will mean millions of children will no longer inhale the dangerous diesel fumes that come out of the buses."
2021-11-15,3,"    It’s going to help the United States export clean energy technologies to the world, creating mil- — tens of thousands of more jobs."
2021-11-15,3,"(Applause.)     And it does not include — as we did the Bipartisan Infrastructure Bill, it does not include a single penny in gas tax, which I rejected because people under $400,000 would be paying it."
1984-06-03,2,"But my ancestors took with them a treasure, an indomitable spirit that was cultivated in the rich soil of this county."
1984-06-03,2,"But my ancestors took with them a treasure, an indomitable spirit that was cultivated in the rich soil of this county."
2021-04-28,2,"(Applause.)    For me, when I think “climate change,” I think “jobs.”   The American Jobs Plan will put engineers and construction workers to work building more energy-efficient buildings and homes."
2021-04-28,2,"We have to develop and dominate the products and technologies of the future:  advanced batteries, biotechnology, computer chips, clean energy."
2013-01-21,1,      The path towards sustainable energy sources will be long and sometimes difficult.
2013-12-04,2," And as good manufacturing jobs automated or headed offshore, workers lost their leverage, jobs paid less and offered fewer benefits."
2013-12-04,2," And we've got to keep working to make America a magnet for good, middle-class jobs to replace the ones that we’ve lost in recent decades -- jobs in manufacturing and energy and infrastructure and technology."
1994-01-25,0,
2002-09-12,5,"In time, Iraq was allowed to use oil revenues to buy food."
2002-09-12,5,"He blames the suffering of Iraq's people on the United Nations, even as he uses his oil wealth to build lavish palaces for himself, and to buy arms for his country."
2002-09-12,5,"We've tried the carrot of oil for food, and the stick of coalition military strikes."
2002-09-12,5,"If the Iraqi regime wishes peace, it will immediately end all illicit trade outside the oil-for-food program."
2002-09-12,5,"He has gassed many Iranians, and 40 Iraqi villages."
2002-06-19,0,
2017-01-20,0,
2007-04-09,0,
2021-07-08,0,
1977-01-20,0,
2011-09-08,3, Others are doing their best just to scrape by -- giving up nights out with the family to save on gas or make the mortgage; postponing retirement to send a kid to college.
2011-09-08,3," We have to ask ourselves, “What’s the best way to grow the economy and create jobs?” Should we keep tax loopholes for oil companies?"
2011-09-08,3," (Applause)  If we provide the right incentives, the right support -- and if we make sure our trading partners play by the rules -- we can be the ones to build everything from fuel-efficient cars to advanced biofuels to semiconductors that we sell all around the world."
1983-04-27,3,Two-thirds of all our foreign trade and petroleum pass through the Panama Canal and the Caribbean.
1983-04-27,3,"We're all aware of the Libyan cargo planes refueling in Brazil a few days ago on their way to deliver ""medical supplies"" to Nicaragua."
1983-04-27,3,"Well, if that airfield had been completed, those planes could have refueled there and completed their journey."
1996-11-03,0,
1984-05-28,0,
1980-10-28,63,"Now, a part of that was due to external factors beyond U.S. control, notably the more than doubling of oil prices by OPEC last year."
1980-10-28,63,"Now, a part of that was due to external factors beyond U.S. control, notably the more than doubling of oil prices by OPEC last year."
1980-10-28,63,"In 1974 we had a so-called oil shock, wherein the price of OPEC oil was raised to an extraordinary degree."
1980-10-28,63,"In 1974 we had a so-called oil shock, wherein the price of OPEC oil was raised to an extraordinary degree."
1980-10-28,63,We had an even worse oil shock in 1979.
1980-10-28,63,"Earlier this year, the first quarter, we did have a very severe inflation pressure, brought about by the OPEC price increase."
1980-10-28,63,"So, to add 9 million new jobs, to control inflation, and to plan for the future with the energy policy now intact as a foundation is our plan for the years ahead."
1980-10-28,63,"As a matter of fact, we're importing today about one-third less oil from overseas than we did just a year ago."
1980-10-28,63,"Also, the new energy policy has been predicated on two factors: One, conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well — more coal this year than ever before in history, more oil and gas wells drilled this year than ever before in history."
1980-10-28,63,"Also, the new energy policy has been predicated on two factors: One, conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well — more coal this year than ever before in history, more oil and gas wells drilled this year than ever before in history."
1980-10-28,63,"Also, the new energy policy has been predicated on two factors: One, conservation, which requires sacrifice, and the other one, increase in production of American energy, which is going along very well — more coal this year than ever before in history, more oil and gas wells drilled this year than ever before in history."
1980-10-28,63,"Now, a part of that has been due to external factors beyond U.S. control, and notably, the more than doubling of OPEC oil prices last year, which leads me to ask you whether, since the United States remains vulnerable to such external shocks, can inflation in fact be controlled?"
1980-10-28,63,"Now, a part of that has been due to external factors beyond U.S. control, and notably, the more than doubling of OPEC oil prices last year, which leads me to ask you whether, since the United States remains vulnerable to such external shocks, can inflation in fact be controlled?"
1980-10-28,63,"Since then, he has blamed to the people for inflation, OPEC, he's blamed the Federal Reserve System, he has blamed the lack of productivity of the American people, he has then accused the people of living too well and that we must share in scarcity, we must sacrifice and get used to doing with less."
1980-10-28,63,"There is no doubt in my mind that in the downtown, central cities, with the new commitment on an energy policy, with a chance to revitalize homes and to make them more fuel-efficient, with a chance for a synthetic fuels program, solar power, this will give us an additional opportunity for jobs which will pay rich dividends."
1980-10-28,63,"There is no doubt in my mind that in the downtown, central cities, with the new commitment on an energy policy, with a chance to revitalize homes and to make them more fuel-efficient, with a chance for a synthetic fuels program, solar power, this will give us an additional opportunity for jobs which will pay rich dividends."
1980-10-28,63,"Mr. President, as you have said, Americans, through conservation, are importing much less oil today than we were even a year ago."
1980-10-28,63,Yet U.S. dependence on Arab oil as a percentage of total imports is today much higher than it was at the time of the 1973 Arab oil embargo.
1980-10-28,63,"And for some time to come, the loss of substantial amounts of Arab oil could plunge the U.S. into depression."
1980-10-28,63,"Can the United States develop synthetic fuels and other alternative energy sources without damage to the environment, and will this process mean steadily higher fuel bills for American families?"
1980-10-28,63,"Can the United States develop synthetic fuels and other alternative energy sources without damage to the environment, and will this process mean steadily higher fuel bills for American families?"
1980-10-28,63,"I don't think there's any doubt that, in the future, the cost of oil is going to go up."
1980-10-28,63,"What I've had as a basic commitment since I've been President is to reduce our dependence on foreign oil: It can only be done in two ways: one, to conserve energy, to stop the waste of energy, and secondly, to produce more American energy."
1980-10-28,63,"What I've had as a basic commitment since I've been President is to reduce our dependence on foreign oil: It can only be done in two ways: one, to conserve energy, to stop the waste of energy, and secondly, to produce more American energy."
1980-10-28,63,We've now reduced the importing of foreign oil in the last year alone by onethird.
1980-10-28,63,We imported today 2 million barrels of oil less than we did the same day just a year ago.
1980-10-28,63,We imported today 2 million barrels of oil less than we did the same day just a year ago.
1980-10-28,63,We imported today 2 million barrels of oil less than we did the same day just a year ago.
1980-10-28,63,"This commitment has been opening up a very bright vista for our Nation in the future, because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes; to expand rapidly the production of solar energy, yes; and also to produce the conventional kinds of American energy."
1980-10-28,63,"This commitment has been opening up a very bright vista for our Nation in the future, because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes; to expand rapidly the production of solar energy, yes; and also to produce the conventional kinds of American energy."
1980-10-28,63,We will drill more oil and gas wells this year than any year in history.
1980-10-28,63,We will drill more oil and gas wells this year than any year in history.
1980-10-28,63,"And we have an opportunity now, with improved transportation systems and improved loading facilities in our ports, to see a very good opportunity on the world international market, to replace OPEC oil with American coal as a basic energy source."
1980-10-28,63,"And we have an opportunity now, with improved transportation systems and improved loading facilities in our ports, to see a very good opportunity on the world international market, to replace OPEC oil with American coal as a basic energy source."
1980-10-28,63,"And we have an opportunity now, with improved transportation systems and improved loading facilities in our ports, to see a very good opportunity on the world international market, to replace OPEC oil with American coal as a basic energy source."
1980-10-28,63,This exciting future will not only give us more energy security but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect because of the new energy policy that we've put into effect.
1980-10-28,63,"Governor Reagan, Americans, through conservation, are importing much less oil today than we were even a year ago."
1980-10-28,63,"And yet, U.S. reliance on Arab oil as a percentage of total imports is much higher today than it was during the 1973 Arab oil embargo."
1980-10-28,63,And the substantial loss of Arab oil could plunge the United States into depression.
1980-10-28,63,"The question is whether the development of alternative energy sources, in order to reduce this dependence, can be done without damaging the environment, and will it mean for American families steadily higher fuel bills?"
1980-10-28,63,"The question is whether the development of alternative energy sources, in order to reduce this dependence, can be done without damaging the environment, and will it mean for American families steadily higher fuel bills?"
1980-10-28,63,"I'm not sure that it means steadily higher fuel costs, but I do believe that this Nation has been portrayed for too long a time to the people as being energy-poor when it is energy-rich."
1980-10-28,63,"I'm not sure that it means steadily higher fuel costs, but I do believe that this Nation has been portrayed for too long a time to the people as being energy-poor when it is energy-rich."
1980-10-28,63,"The other thing is that we have only leased out and begun to explore 2 percent of our Outer Continental Shelf for oil, where it is believed by everyone familiar with that fuel and that source of energy that there are vast supplies yet to be found."
1980-10-28,63,"The other thing is that we have only leased out and begun to explore 2 percent of our Outer Continental Shelf for oil, where it is believed by everyone familiar with that fuel and that source of energy that there are vast supplies yet to be found."
1980-10-28,63,"The other thing is that we have only leased out and begun to explore 2 percent of our Outer Continental Shelf for oil, where it is believed by everyone familiar with that fuel and that source of energy that there are vast supplies yet to be found."
1980-10-28,63,"It is believed that probably 70 percent of the potential oil in the United States is probably hidden in those lands, and no one is allowed to even go and explore to find out if it is there."
1980-10-28,63,"We are energy-rich, and coal is one of the great potentials we have."
1980-10-28,63,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal or to change substantially the windfall profits tax, to return a major portion of $227 billion back to the oil companies, to do away with the Department of Energy, to shortcircuit our synthetic fuels program, to put a minimal emphasis on solar power, to emphasize strongly nuclear powerplants as a major source of energy in the future."
1980-10-28,63,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal or to change substantially the windfall profits tax, to return a major portion of $227 billion back to the oil companies, to do away with the Department of Energy, to shortcircuit our synthetic fuels program, to put a minimal emphasis on solar power, to emphasize strongly nuclear powerplants as a major source of energy in the future."
1980-10-28,63,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal or to change substantially the windfall profits tax, to return a major portion of $227 billion back to the oil companies, to do away with the Department of Energy, to shortcircuit our synthetic fuels program, to put a minimal emphasis on solar power, to emphasize strongly nuclear powerplants as a major source of energy in the future."
1980-10-28,63,He wants to put all our eggs in one basket and give that basket to the major oil companies.
1980-10-28,63,It hasn't produced a quart of oil or a lump of coal or anything else in the line of energy.
1980-10-28,63,It hasn't produced a quart of oil or a lump of coal or anything else in the line of energy.
1980-10-28,63,"Also, recently, when someone suggested that the Occupational Safety and Health Act should be abolished, Governor Reagan responded, ""Amen."" The offshore drilling rights is a question that Governor Reagan raises often."
1980-10-28,63,"Also, recently, when someone suggested that the Occupational Safety and Health Act should be abolished, Governor Reagan responded, ""Amen."" The offshore drilling rights is a question that Governor Reagan raises often."
1980-10-28,63,"As a matter of fact, in the proposal for the Alaska lands legislation, 100 percent of all the offshore lands would be open for exploration, and 95 percent of all the Alaska lands where it is suspected or believed that minerals might exist."
1980-10-28,63,"We have, with our 5-year plan for the leasing of offshore lands, proposed more land to be drilled than has been opened up for drilling since this program first started in 1954."
1980-10-28,63,"We have, with our 5-year plan for the leasing of offshore lands, proposed more land to be drilled than has been opened up for drilling since this program first started in 1954."
1980-10-28,63,"As for offshore oiling, only 2 percent now is so leased and is producing oil."
1980-10-28,63,"As for offshore oiling, only 2 percent now is so leased and is producing oil."
1980-10-28,63,There is more oil now in the wells that have been drilled than has been taken out in the 121 years that they've been drilled.
1980-10-28,63,"For 40 years, the Republican Party platforms called for guaranteeing women equal rights with a constitutional amendment."
1999-01-19,4,"But over the past year and a half, financial turmoil overseas has put that growth at risk."
1999-01-19,4,"And while the turmoil is not over, we have worked very hard with other nations to contain it."
1999-01-19,4,"Tonight I propose a new clean air fund to help communities reduce greenhouse and other pollution, and tax incentives and investments to spur clean energy technology."
1999-01-19,4,"And I want to work with members of Congress in both parties to reward companies that take early, voluntary action to reduce greenhouse gases."
1982-09-01,1,Tragic turmoil in the Middle East runs back to the dawn of history.
2009-01-12,1,"This storm was a devastating storm, April, that required a lot of energy, a lot of focus and a lot of resources to get New Orleans up and running."
2016-03-22,0,
2005-02-02,4,"To keep our economy growing, we also need reliable supplies of affordable, environmentally responsible energy."
2005-02-02,4,"Nearly four years ago, I submitted a comprehensive energy strategy that encourages conservation, alternative sources, a modernized electricity grid, and more production here at home, including safe, clean nuclear energy."
2005-02-02,4,"And my budget provides strong funding for leading-edge technology—from hydrogen-fueled cars, to clean coal, to renewable sources such as ethanol."
2005-02-02,4,Four years of debate is enough—I urge Congress to pass legislation that makes America more secure and less dependent on foreign energy.
1995-01-24,0,
1993-09-22,0,
1992-12-15,0,
1985-11-21,1,"And as a potential way of dealing with the energy needs of the world of the future, we have also advocated international cooperation to explore the feasibility of developing fusion energy."
2010-03-15,0,
2018-09-25,14,"And as promised, the remains of our fallen heroes are being returned home to lay at rest in American soil."
2018-09-25,14,Every solution to the humanitarian crisis in Syria must also include a strategy to address the brutal regime that has fueled and financed it: the corrupt dictatorship in Iran.
2018-09-25,14,And we’re working with countries that import Iranian crude oil to cut their purchases substantially.
2018-09-25,14,And we’re working with countries that import Iranian crude oil to cut their purchases substantially.
2018-09-25,14,"In America, we believe strongly in energy security for ourselves and for our allies."
2018-09-25,14,We have become the largest energy producer anywhere on the face of the Earth.
2018-09-25,14,"The United States stands ready to export our abundant, affordable supply of oil, clean coal, and natural gas."
2018-09-25,14,"The United States stands ready to export our abundant, affordable supply of oil, clean coal, and natural gas."
2018-09-25,14,"OPEC and OPEC nations, are, as usual, ripping off the rest of the world, and I don’t like it."
2018-09-25,14,"We defend many of these nations for nothing, and then they take advantage of us by giving us high oil prices."
2018-09-25,14,"That is why we congratulate European states, such as Poland, for leading the construction of a Baltic pipeline so that nations are not dependent on Russia to meet their energy needs."
2018-09-25,14,"That is why we congratulate European states, such as Poland, for leading the construction of a Baltic pipeline so that nations are not dependent on Russia to meet their energy needs."
2018-09-25,14,Germany will become totally dependent on Russian energy if it does not immediately change course.
2018-09-25,14,"Today, socialism has bankrupted the oil-rich nation and driven its people into abject poverty."
1988-09-26,2,"And yet, even as diplomatic and technological progress holds out the hope of at last diminishing the awful cloud of nuclear terror we've lived under in the postwar era, even at this moment another ominous terror is loose once again in the world, a terror we thought the world had put behind, a terror that looms at us now from the long-buried past, from ghostly, scarring trenches and the haunting, wan faces of millions dead in one of the most inhumane conflicts of all time: poison gas, chemical warfare."
1988-09-26,2,"It is incumbent upon all civilized nations to ban, once and for all, and on a verifiable and global basis, the use of chemical and gas warfare."
1982-01-26,6,By deregulating oil we've come closer to achieving energy independence and helped bring down the cost of gasoline and heating fuel.
1982-01-26,6,By deregulating oil we've come closer to achieving energy independence and helped bring down the cost of gasoline and heating fuel.
1982-01-26,6,By deregulating oil we've come closer to achieving energy independence and helped bring down the cost of gasoline and heating fuel.
1982-01-26,6,By deregulating oil we've come closer to achieving energy independence and helped bring down the cost of gasoline and heating fuel.
1982-01-26,6,By deregulating oil we've come closer to achieving energy independence and helped bring down the cost of gasoline and heating fuel.
1982-01-26,6,"When I took office, there were approximately 500, costing nearly a hundred billion dollars—13 programs for energy, 36 for pollution control, 66 for social services, 90 for education."
2010-09-23,6," After making historic investments in clean energy and efficiency at home, we helped forge an accord in Copenhagen that -- for the first time -- commits all major economies to reduce their emissions."
2010-09-23,6," And going forward, we will support a process in which all major economies meet our responsibilities to protect the planet while unleashing the power of clean energy to serve as an engine of growth and development."
2010-09-23,6,"This time, we should draw upon the teachings of tolerance that lie at the heart of three great religions that see Jerusalem’s soil as sacred."
2010-09-23,6," America is working to shape a world that fosters this openness, for the rot of a closed or corrupt economy must never eclipse the energy and innovation of human beings."
2010-09-23,6," There is no soil where this notion cannot take root, just as every democracy reflects the uniqueness of a nation."
2010-09-23,6,"So even as we have come through a difficult decade, I stand here before you confident in the future -- a future where Iraq is governed by neither tyrant nor a foreign power, and Afghanistan is freed from the turmoil of war; a future where the children of Israel and Palestine can build the peace that was not possible for their parents; a world where the promise of development reaches into the prisons of poverty and disease; a future where the cloud of recession gives way to the light of renewal and the dream of opportunity is available to all."
1983-11-02,1,"Across the country, too many could find only poor jobs, toiling for low wages."
1984-08-23,4,"Since January 20, 1981, not 1 inch of soil has fallen to the Communists."
1984-08-23,4,They valiantly struggle to prevent Communist takeovers fueled massively by the Soviet Union and Cuba.
1984-08-23,4,"As the years went by and those promises were forgotten, did I leave the Democratic Party, or did the leadership of that party leave not just me but millions of patriotic Democrats who believed in the principles and philosophy of that platform?"
1984-08-23,4," One of the first to declare this was a former Democratic nominee for President—Al Smith, the Happy Warrior, who went before the nation in 1936 to say, on television—or on radio that he could no longer follow his party's leadership and that he was ""taking a walk."" As Democratic leaders have taken their party further and further away from its first principles, it's no surprise that so many responsible Democrats feel that our platform is closer to their views, and we welcome them to our side."
2011-01-12,0,
1977-05-22,3,No common mystique of blood or soil unites us.
1977-05-22,3,"At the recent summit, we set in motion an international effort to determine the best ways of harnessing nuclear energy for peaceful use while reducing the risks that its products will be diverted to the making of explosives."
1977-05-22,3,"The Western democracies, the OPEC nations, and the developed Communist countries can cooperate through existing international institutions in providing more effective aid."
2005-12-19,0,
1987-06-12,2,"From the Baltic, south, those barriers cut across Germany in a gash of barbed wire, concrete, dog runs, and guardtowers."
1987-06-12,2,"  As I looked out a moment ago from the Reichstag, that embodiment of German unity, I noticed words crudely spray-painted upon the wall, perhaps by a young Berliner, ""This wall will fall."
1981-01-14,1,"The rapid depletion of irreplaceable minerals, the erosion of topsoil, the destruction of beauty, the blight of pollution, the demands of increasing billions of people, all combine to create problems which are easy to observe and predict, but difficult to resolve."
1994-06-06,1,"Here on this quiet plateau, on this small piece of American soil, we honor those who gave their lives for us 50 crowded years ago."
2019-02-05,5,We have unleashed a revolution in American energy—the United States is now the number one producer of oil and natural gas in the world.
2019-02-05,5,We have unleashed a revolution in American energy—the United States is now the number one producer of oil and natural gas in the world.
2019-02-05,5,We have unleashed a revolution in American energy—the United States is now the number one producer of oil and natural gas in the world.
2019-02-05,5,"And now, for the first time in 65 years, we are a net exporter of energy."
2019-02-05,5,"Just yesterday, an MS-13 gang member was taken into custody for a fatal shooting on a subway platform in New York City."
2010-06-15,50," And tonight, I’ve returned from a trip to the Gulf Coast to speak with you about the battle we’re waging against an oil spill that is assaulting our shores and our citizens."
2010-06-15,50,"On April 20th, an explosion ripped through BP Deepwater Horizon drilling rig, about 40 miles off the coast of Louisiana."
2010-06-15,50," And soon, nearly a mile beneath the surface of the ocean, oil began spewing into the water."
2010-06-15,50, Scientists at our national labs and experts from academia and other oil companies have also provided ideas and advice.
2010-06-15,50," And in the coming weeks and days, these efforts should capture up to 90 percent of the oil leaking out of the well."
2010-06-15,50, This is until the company finishes drilling a relief well later in the summer that’s expected to stop the leak completely.
2010-06-15,50," Already, this oil spill is the worst environmental disaster America has ever faced."
2010-06-15,50," The millions of gallons of oil that have spilled into the Gulf of Mexico are more like an epidemic, one that we will be fighting for months and even years."
2010-06-15,50," Tonight I’d like to lay out for you what our battle plan is going forward:  what we’re doing to clean up the oil, what we’re doing to help our neighbors in the Gulf, and what we’re doing to make sure that a catastrophe like this never happens again."
2010-06-15,50," We now have nearly 30,000 personnel who are working across four states to contain and clean up the oil."
2010-06-15,50," These servicemen and women are ready to help stop the oil from coming ashore, they’re ready to help clean the beaches, train response workers, or even help with processing claims -- and I urge the governors in the affected states to activate these troops as soon as possible."
2010-06-15,50," Because of our efforts, millions of gallons of oil have already been removed from the water through burning, skimming and other collection methods."
2010-06-15,50, Over five and a half million feet of boom has been laid across the water to block and absorb the approaching oil.
2010-06-15,50," We’ve approved the construction of new barrier islands in Louisiana to try to stop the oil before it reaches the shore, and we’re working with Alabama, Mississippi and Florida to implement creative approaches to their unique coastlines."
2010-06-15,50," But we have to recognize that despite our best efforts, oil has already caused damage to our coastline and its wildlife."
2010-06-15,50," And sadly, no matter how effective our response is, there will be more oil and more damage before this siege is done."
2010-06-15,50, The oil spill represents just the latest blow to a place that’s already suffered multiple economic disasters and decades of environmental degradation that has led to disappearing wetlands and habitats.
2010-06-15,50," A few months ago, I approved a proposal to consider new, limited offshore drilling under the assurance that it would be absolutely safe –- that the proper technology would be in place and the necessary precautions would be taken."
2010-06-15,50," A few months ago, I approved a proposal to consider new, limited offshore drilling under the assurance that it would be absolutely safe –- that the proper technology would be in place and the necessary precautions would be taken."
2010-06-15,50," Already, I’ve issued a six-month moratorium on deepwater drilling."
2010-06-15,50," I know this creates difficulty for the people who work on these rigs, but for the sake of their safety, and for the sake of the entire region, we need to know the facts before we allow deepwater drilling to continue."
2010-06-15,50,"       One place we’ve already begun to take action is at the agency in charge of regulating drilling and issuing permits, known as the Minerals Management Service."
2010-06-15,50, And his charge over the next few months is to build an organization that acts as the oil industry’s watchdog -- not its partner.
2010-06-15,50," So one of the lessons we’ve learned from this spill is that we need better regulations, better safety standards, and better enforcement when it comes to offshore drilling."
2010-06-15,50," So one of the lessons we’ve learned from this spill is that we need better regulations, better safety standards, and better enforcement when it comes to offshore drilling."
2010-06-15,50," But a larger lesson is that no matter how much we improve our regulation of the industry, drilling for oil these days entails greater risk."
2010-06-15,50," But a larger lesson is that no matter how much we improve our regulation of the industry, drilling for oil these days entails greater risk."
2010-06-15,50," After all, oil is a finite resource."
2010-06-15,50," We consume more than 20 percent of the world’s oil, but have less than 2 percent of the world’s oil reserves."
2010-06-15,50, And that’s part of the reason oil companies are drilling a mile beneath the surface of the ocean -- because we’re running out of places to drill on land and in shallow water.
2010-06-15,50, And that’s part of the reason oil companies are drilling a mile beneath the surface of the ocean -- because we’re running out of places to drill on land and in shallow water.
2010-06-15,50," For decades, we have known the days of cheap and easily accessible oil were numbered."
2010-06-15,50," For decades, we’ve talked and talked about the need to end America’s century-long addiction to fossil fuels."
2010-06-15,50," Time and again, the path forward has been blocked -- not only by oil industry lobbyists, but also by a lack of political courage and candor."
2010-06-15,50, Countries like China are investing in clean energy jobs and industries that should be right here in America.
2010-06-15,50," Each day, we send nearly $1 billion of our wealth to foreign countries for their oil."
2010-06-15,50," And today, as we look to the Gulf, we see an entire way of life being threatened by a menacing cloud of black crude."
2010-06-15,50, The tragedy unfolding on our coast is the most painful and powerful reminder yet that the time to embrace a clean energy future is now.
2010-06-15,50," The transition away from fossil fuels is going to take some time, but over the last year and a half, we’ve already taken unprecedented action to jumpstart the clean energy industry."
2010-06-15,50," The transition away from fossil fuels is going to take some time, but over the last year and a half, we’ve already taken unprecedented action to jumpstart the clean energy industry."
2010-06-15,50," As we speak, old factories are reopening to produce wind turbines, people are going back to work installing energy-efficient windows, and small businesses are making solar panels."
2010-06-15,50," Consumers are buying more efficient cars and trucks, and families are making their homes more energy-efficient."
2010-06-15,50, Scientists and researchers are discovering clean energy technologies that someday will lead to entire new industries.
2010-06-15,50," As we recover from this recession, the transition to clean energy has the potential to grow our economy and create millions of jobs -– but only if we accelerate that transition."
2010-06-15,50,"    When I was a candidate for this office, I laid out a set of principles that would move our country towards energy independence."
2010-06-15,50," Last year, the House of Representatives acted on these principles by passing a strong and comprehensive energy and climate bill –- a bill that finally makes clean energy the profitable kind of energy for America’s businesses."
2010-06-15,50," I say we can’t afford not to change how we produce and use energy -– because the long-term costs to our economy, our national security, and our environment are far greater."
2010-06-15,50, So I’m happy to look at other ideas and approaches from either party -– as long they seriously tackle our addiction to fossil fuels.
2010-06-15,50, Others wonder why the energy industry only spends a fraction of what the high-tech industry does on research and development -– and want to rapidly boost our investments in such research and development.
2010-06-15,50," The blessing is that He is with us always,” a blessing that’s granted “even in the midst of the storm.”  The oil spill is not the last crisis America will face."
2021-08-16,0,
2010-04-15,3,How do we supply spacecraft with energy needed for these far-reaching journeys?
2010-04-15,3,And obviously our country is still reeling from the worst economic turmoil we’ve known in generations.
2010-04-15,3,"But for pennies on the dollar, the space program has fueled jobs and entire industries."
2021-03-11,0,
1987-12-08,0,
2020-08-08,0,
2020-04-13,22,"This weekend, the United States also helped facilitate an unprecedented agreement among the 23 nations of OPEC Plus—that’s OPEC plus additional energy-producing nations—representing many of the world’s largest oil-producing countries to stabilize oil markets."
2020-04-13,22,"This weekend, the United States also helped facilitate an unprecedented agreement among the 23 nations of OPEC Plus—that’s OPEC plus additional energy-producing nations—representing many of the world’s largest oil-producing countries to stabilize oil markets."
2020-04-13,22,"This weekend, the United States also helped facilitate an unprecedented agreement among the 23 nations of OPEC Plus—that’s OPEC plus additional energy-producing nations—representing many of the world’s largest oil-producing countries to stabilize oil markets."
2020-04-13,22,"Together, countries around the world will cut oil production by approximately 20 million barrels."
2020-04-13,22,"Together, countries around the world will cut oil production by approximately 20 million barrels."
2020-04-13,22,"Together, countries around the world will cut oil production by approximately 20 million barrels."
2020-04-13,22,"People are saying 10 million, but we think that the number that they’ll actually hit is going to be closer to 20 million barrels a day."
2020-04-13,22,"People are saying 10 million, but we think that the number that they’ll actually hit is going to be closer to 20 million barrels a day."
2020-04-13,22,And that will help a lot with saving jobs all over Texas and Oklahoma and North Dakota and many of other—other of our big energy states.
2020-04-13,22,This historic action will help nearly 11 million American workers who are supported by the U.S. oil and gas industry.
2020-04-13,22,This historic action will help nearly 11 million American workers who are supported by the U.S. oil and gas industry.
2020-04-13,22,Is there anything else that needs to be done to work on industry—oil industry jobs—to save oil industry jobs after the deal this past weekend?
2020-04-13,22,"Obviously, in the case of the oil industry, they’ve been hit especially hard because you’ve had both the supply issue and you’ve had the demand issue."
2020-04-13,22,"I also do want to get—I want to have—we’ll have video conference or at least a conference call with a lot of very good people, having to do with certain fields, whether it’s energy or whether it’s entertainment and restaurants, et cetera, et cetera."
2020-04-13,22,"We discussed many different things, but we—it was primarily a call on the oil, as you can imagine."
2020-04-13,22,"And they were very helpful in getting a stabilization price, a stabilization of the number of barrels."
2020-04-13,22,"And they were very helpful in getting a stabilization price, a stabilization of the number of barrels."
2020-04-13,22,And the bottom nine is OPEC Plus.
2020-04-13,22,"It’s called OPEC Plus because there are other states also, other nations."
2020-04-13,22,And they can make a million tests a week for all of our laboratories that have these platforms.
2020-04-13,22,"Last week, Dr. Fauci and his incredible team of researchers have agreed to really reach out and find additional Roche and Abbott high-throughput machines that are in research institutions and doing critical research work, to bring them online also to supplement the other laboratories’ work, to create a mosaic and a complete strategy that brings together the high-throughput platforms, with the medium-throughput platforms, with what are the low-throughput but rapid platforms—which is this ID NOW."
