text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @FremontASX: 10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil #Vespuc…",FALSE,0,NA,2019-07-03T06:35:02Z,FALSE,NA,1146306334884675584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rosanb09,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil #Vespucci…",FALSE,0,NA,2019-07-03T06:34:59Z,FALSE,NA,1146306322612158464,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rosanb09,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil #Vespucci…",FALSE,0,NA,2019-07-03T06:30:57Z,FALSE,NA,1146305308949487618,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil #Vespuc…",FALSE,0,NA,2019-07-03T06:30:54Z,FALSE,NA,1146305295234162690,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 02 May 2019: Operations Ramp Up At Pathfinder Field

Read more: https://t.co/WjXTD58Nr4

$FPL #oil #gas #crudeoil #energy #…",FALSE,0,NA,2019-07-03T06:30:51Z,FALSE,NA,1146305281971781632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 11 April 2019: Drilling Operations on Vespucci #1 Well Recommence

Read more: https://t.co/r0080R8AMs

$FPL #oil #gas #crud…",FALSE,0,NA,2019-07-03T06:30:43Z,FALSE,NA,1146305251609174016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
RT @FremontASX: 18 March 2019: Fremont Petroleum is pleased to report the #JWPowell #23- 25 well tested at an initial production rate (IP)…,FALSE,0,NA,2019-07-03T06:30:08Z,FALSE,NA,1146305103155961857,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 26 March 2019: Fremont Petroleum Completes $5.1m Placement

Read more: https://t.co/uZreNgTPxT

$FPL #oil #gas #crudeoil #e…",FALSE,0,NA,2019-07-03T06:30:03Z,FALSE,NA,1146305080028569602,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @FremontASX: 26 March 2019: Fremont Petroleum Investor Presentation - March 2019

Read more: https://t.co/5iQgb0Sqff

$FPL #oil #gas #cr…",FALSE,0,NA,2019-07-03T06:29:59Z,FALSE,NA,1146305063465340928,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,4,TRUE,FALSE,NA,NA
"RT @aeberman12: How are industry claims of break-even prices of $40-$50 credible when 
96% of tight oil-weighted E&amp;P companies had negative…",FALSE,0,NA,2019-07-03T06:21:56Z,FALSE,NA,1146303037922615296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",samviskovic,39,TRUE,FALSE,NA,NA
RT @BGIinsights: A #trading update from #Aberdeen -based @Woodplc provided further evidence that the #CrudeOil price rise since late 2016 h…,FALSE,0,NA,2019-07-03T06:19:45Z,FALSE,NA,1146302490872356865,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dhivya__R,5,TRUE,FALSE,NA,NA
NEWS: U.S. Crude Oil WTI Futures were up 0.2% to $56.38 by 12:56 AM ET (04:56 GMT). International Brent Oil Futures… https://t.co/4Zmda26E9z,FALSE,0,NA,2019-07-03T06:18:54Z,TRUE,NA,1146302274718711808,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_31FX_,0,FALSE,FALSE,NA,NA
"Crude Update: Oil prices edged higher on Wednesday, steadying after a more than 4% fall in the previous session, as… https://t.co/rdsAOAgDv3",FALSE,0,NA,2019-07-03T06:17:27Z,TRUE,NA,1146301910087065600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Investelite1,0,FALSE,FALSE,NA,NA
"RT @rakz_27: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly rejected th…",FALSE,0,NA,2019-07-03T06:12:58Z,FALSE,NA,1146300782951710726,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,2,TRUE,FALSE,NA,NA
"RT @nifty_analysis: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly reje…",FALSE,0,NA,2019-07-03T06:12:52Z,FALSE,NA,1146300756485660672,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,2,TRUE,FALSE,NA,NA
"RT @nifty_analysis: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly reje…",FALSE,0,NA,2019-07-03T06:10:46Z,FALSE,NA,1146300228183740418,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RakeshKurakula,2,TRUE,FALSE,NA,NA
"RT @rakz_27: As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly rejected th…",FALSE,0,NA,2019-07-03T06:10:40Z,FALSE,NA,1146300202443259904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RakeshKurakula,2,TRUE,FALSE,NA,NA
"As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly… https://t.co/7NjxL6DWRm",FALSE,1,NA,2019-07-03T06:08:27Z,TRUE,NA,1146299646819602432,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rakz_27,2,FALSE,FALSE,NA,NA
RT @insigniaconsul1: Metals Wrap Up before we close: 2nd July 2019 #metals #gold #preciousmetals #copper #crudeoil #mcxgold  https://t.co/Q…,FALSE,0,NA,2019-07-03T06:07:33Z,FALSE,NA,1146299419681275904,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tejalcomm,3,TRUE,FALSE,NA,NA
"As expected, rejection from immediate resistance can be a factor of invalidating the pattern formation. It clearly… https://t.co/XygUHk5kbL",FALSE,4,NA,2019-07-03T06:07:19Z,TRUE,NA,1146299361124605952,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nifty_analysis,2,FALSE,FALSE,NA,NA
RT @plattsshipping: Phillips 66's oil port off Corpus Christi aims to load 16 VLCCs a month | #shipping #crudeoil #exports #VLCC | @meghang…,FALSE,0,NA,2019-07-03T06:04:14Z,FALSE,NA,1146298584616321024,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",C3egy,9,TRUE,FALSE,NA,NA
"RT @Teuwie: Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back foot while t…",FALSE,0,NA,2019-07-03T06:02:03Z,FALSE,NA,1146298037343571968,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",XS2FX,2,TRUE,FALSE,NA,NA
"RT @Teuwie: Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back foot while t…",FALSE,0,NA,2019-07-03T06:01:57Z,FALSE,NA,1146298011263340545,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",robertpritchie,2,TRUE,FALSE,NA,NA
"Having slipped beneath 38.2% Fibonacci retracement of December – April upside and 21-D EMA, $WTI remains on a back… https://t.co/SGxSBohA9A",FALSE,0,NA,2019-07-03T06:01:40Z,TRUE,NA,1146297937225555969,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Teuwie,2,FALSE,FALSE,NA,NA
Crude oil is a raw material commodity around which the oil industry operates. Almost everything we use today was cr… https://t.co/w0YwCLeSvS,FALSE,1,NA,2019-07-03T06:00:31Z,TRUE,NA,1146297650662301696,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",SAOilMedia,1,FALSE,FALSE,NA,NA
"RT @aeberman12: ""A major value transfer is underway between oilfield service companies &amp; E&amp;P entities."" 
--James West, Evercore ISI,
https:…",FALSE,0,NA,2019-07-03T05:59:26Z,FALSE,NA,1146297376421949440,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",samviskovic,6,TRUE,FALSE,NA,NA
RT @aeberman12: Gulf Coast (PADD 3) comparative inventory decreased -4.8 mmb week ending June 21 but remains +10.7 mmb more than the 5-year…,FALSE,0,NA,2019-07-03T05:58:59Z,FALSE,NA,1146297265113448448,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",samviskovic,4,TRUE,FALSE,NA,NA
"#USOIL Free Pips #GOLD #XAUUSD Free pips Join Telegram @ https://t.co/84NRkDM5KH 
#forexsignals #forex #crudeoil… https://t.co/Voo65aqakd",FALSE,1,NA,2019-07-03T05:57:11Z,TRUE,NA,1146296811730165761,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Krishna31125673,0,FALSE,FALSE,NA,NA
"How anyone can claim a commission can squander what it does not have beats the imagination.  

@braimbraifa… https://t.co/t504pSnfYq",FALSE,0,NA,2019-07-03T05:52:21Z,TRUE,NA,1146295593213616131,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NDDCOfficialNGR,0,FALSE,FALSE,NA,NA
RT @Aliokta1985: 1) I shared a post earlier that emphasized that the increase in the vertical #oil #rigs in the #Permian which was the main…,FALSE,0,NA,2019-07-03T05:47:46Z,FALSE,NA,1146294438924304384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fbsz2520,2,TRUE,FALSE,NA,NA
RT @Subcontractsind: Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading #exp…,FALSE,0,NA,2019-07-03T05:32:20Z,FALSE,NA,1146290555040804865,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Subcontractsind,1,TRUE,FALSE,NA,NA
"16 May 2019: Amerigo Vespucci Well Drilling Update

Read more: https://t.co/rdtEgxryR1

$FPL #oil #gas #crudeoil… https://t.co/HiGrEQDJJ7",FALSE,6,NA,2019-07-03T05:22:08Z,TRUE,NA,1146287988806225920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"RT @IIFLMarkets: Brent crude wobbly on demand concerns even as #OPEC extends supply cuts
https://t.co/Gl7G2F6XMx

#crudeoil",FALSE,0,NA,2019-07-03T05:20:09Z,FALSE,NA,1146287490246029313,NA,"<a href=""http://www.hrtgef.free.fr"" rel=""nofollow"">ytbrvefcz</a>",tradnews_,1,TRUE,FALSE,NA,NA
"Brent crude wobbly on demand concerns even as #OPEC extends supply cuts
https://t.co/Gl7G2F6XMx

#crudeoil",FALSE,2,NA,2019-07-03T05:20:03Z,FALSE,NA,1146287466489495562,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IIFLMarkets,1,FALSE,FALSE,NA,NA
"10 May 2019: Amerigo Vespucci Drill Program On Track 

Read more: https://t.co/asK85yMVys

$FPL #oil #gas #crudeoil… https://t.co/ZUOFKzh0qR",FALSE,6,NA,2019-07-03T05:18:52Z,TRUE,NA,1146287167532150784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"02 May 2019: Operations Ramp Up At Pathfinder Field

Read more: https://t.co/WjXTD58Nr4

$FPL #oil #gas #crudeoil… https://t.co/QD5PTQSlGj",FALSE,6,NA,2019-07-03T05:15:10Z,TRUE,NA,1146286238766444544,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"#Crudeoil trading range for the day is 3786-4186.
#Crude oil prices plunged sharply as concerns about global energy… https://t.co/LhdhyTmZBy",FALSE,0,NA,2019-07-03T05:05:02Z,TRUE,NA,1146283686486249472,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KEDIACOMMODITY,0,FALSE,FALSE,NA,NA
"11 April 2019: Drilling Operations on Vespucci #1 Well Recommence

Read more: https://t.co/r0080R8AMs

$FPL #oil… https://t.co/pQyduSBRC5",FALSE,6,NA,2019-07-03T04:56:57Z,TRUE,NA,1146281651284131841,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
RT @FaizabbasiA: #GovtofSaudiarabia.Stop.#Crudeoil.#AllWorld.Sir please. https://t.co/7fcaR30NEm,FALSE,0,NA,2019-07-03T04:54:18Z,FALSE,NA,1146280983647391744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FaizabbasiA,1,TRUE,FALSE,NA,NA
"Ahead of the #UnionBudget announcement this Friday, here is our prediction of the #INR rate band this week and how… https://t.co/PIa7RiuUEv",FALSE,2,NA,2019-07-03T04:54:03Z,TRUE,NA,1146280924646166528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BookMyForex,2,FALSE,FALSE,NA,NA
"RT @PlattsOil: #Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal | https://t.co/pArLEkHo4W https://t.co/YEU9vHqK…",FALSE,0,NA,2019-07-03T04:44:27Z,FALSE,NA,1146278506181091333,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WGSawyer,2,TRUE,FALSE,NA,NA
"26 March 2019: Fremont Petroleum Investor Presentation - March 2019

Read more: https://t.co/5iQgb0Sqff

$FPL #oil… https://t.co/uTXdz8ybHf",FALSE,7,NA,2019-07-03T04:35:34Z,TRUE,NA,1146276273074987010,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"26 March 2019: Fremont Petroleum Completes $5.1m Placement

Read more: https://t.co/uZreNgTPxT

$FPL #oil #gas… https://t.co/ocPgHKF1jh",FALSE,6,NA,2019-07-03T04:33:55Z,TRUE,NA,1146275857708802051,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"#OMCs, #tyre and #paint companies gain on over 4% plunge in #crudeoil prices

https://t.co/QBSu5oum9u",FALSE,1,NA,2019-07-03T04:31:58Z,FALSE,NA,1146275365368848385,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",sanikasurve8,0,FALSE,FALSE,NA,NA
"#MCX #commodity report for 3 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/YBQJrdwV3x",FALSE,1,NA,2019-07-03T04:20:31Z,FALSE,NA,1146272484632748032,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tradeswift,0,FALSE,FALSE,NA,NA
"Most Asian Stock Markets Rose Tuesday - Today Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty… https://t.co/7JvEUTLt6k",FALSE,0,NA,2019-07-03T04:14:32Z,TRUE,NA,1146270979477450755,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",aliceblue_india,0,FALSE,FALSE,NA,NA
"RT @PlattsOil: .@SPGlobalPlatts 🔝 #crudeoil #news July 2
📰 Traders yawn at triumphal OPEC, ministers say trust process |https://t.co/55I1hM…",FALSE,0,NA,2019-07-03T04:14:17Z,FALSE,NA,1146270913345839105,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DHammerslacht,10,TRUE,FALSE,NA,NA
18 March 2019: Fremont Petroleum is pleased to report the #JWPowell #23- 25 well tested at an initial production ra… https://t.co/AgTlBDXiXR,FALSE,6,NA,2019-07-03T04:09:13Z,TRUE,NA,1146269638994661378,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FremontASX,4,FALSE,FALSE,NA,NA
"Gold is trading #higher on safe investment on global growth concern
More Details @ https://t.co/meJ5fnldmM
#Karvy… https://t.co/CsI2MSTU3a",FALSE,1,NA,2019-07-03T04:05:23Z,TRUE,NA,1146268675315589122,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Karvycommodity,0,FALSE,FALSE,NA,NA
"03 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/f4aSBrVAzg",FALSE,1,NA,2019-07-03T03:51:33Z,TRUE,NA,1146265193820958721,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BullionFoxComm,0,FALSE,FALSE,NA,NA
Platts Oil Prices- Know how it works #NWE #platts #discounts #oilprice #Brent #WTI #oilandgas #petroleum #trading… https://t.co/FG3hRJNYbF,FALSE,0,NA,2019-07-03T03:47:09Z,TRUE,NA,1146264085216059394,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Subcontractsind,1,FALSE,FALSE,NA,NA
"#Crudeoil #MCX 

Revised SL at 4050

Target is same https://t.co/MdKUFHg4Y9",FALSE,3,NiftyTeam1,2019-07-03T03:40:58Z,FALSE,1146060710905966596,1146262529733267459,788254839650160640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiftyTeam1,0,FALSE,FALSE,NA,NA
"https://t.co/QaAe5LRtRj

#Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal |… https://t.co/FMLJu71mGc",FALSE,1,NA,2019-07-03T03:40:35Z,TRUE,NA,1146262435428524039,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SpiroSpianada,0,FALSE,FALSE,NA,NA
"#Crudeoil futures higher on bullish #UScrude stocks data, #OPEC+ supply deal | https://t.co/pArLEkHo4W https://t.co/YEU9vHqKUv",FALSE,7,NA,2019-07-03T03:40:05Z,FALSE,NA,1146262310283087872,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",PlattsOil,2,FALSE,FALSE,NA,NA
#CrudeOil | Both benchmarks fell more than 4% on Tuesday as worries about a slowing global economy overshadowed OPE… https://t.co/KrSvJ7dpkv,FALSE,0,NA,2019-07-03T03:35:01Z,TRUE,NA,1146261034329694211,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",businessline,0,FALSE,FALSE,NA,NA
RT @macrohedged: Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UC…,FALSE,0,NA,2019-07-03T03:20:30Z,FALSE,NA,1146257380960886790,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MRCFA2016,3,TRUE,FALSE,NA,NA
My #Tradingsystem guided perfect exit #Daytrading #Crudeoil #CL for total of 59 ticks profit and DFTD #emmkaytrader… https://t.co/O4RI9TVZ94,FALSE,0,NA,2019-07-03T03:13:29Z,TRUE,NA,1146255613095239681,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EmmKayTrader,0,FALSE,FALSE,NA,NA
RT @macrohedged: Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UC…,FALSE,0,NA,2019-07-03T03:12:46Z,FALSE,NA,1146255433553895424,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,3,TRUE,FALSE,NA,NA
"RT @ASh27000: Oil finds support on tighter U.S. supply, economy worries linger.  #OPEC #geopolitics #shale  #WTI   #fintwit #Brent #crudeoi…",FALSE,0,NA,2019-07-03T03:12:26Z,FALSE,NA,1146255351278387200,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,1,TRUE,FALSE,NA,NA
"#CrudeOil #MCX

Continuing",FALSE,2,NiftyTeam1,2019-07-03T03:11:06Z,FALSE,1146060710905966596,1146255012697272320,788254839650160640,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiftyTeam1,0,FALSE,FALSE,NA,NA
Wednesday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO… https://t.co/UdJjoiWvv6,FALSE,2,NA,2019-07-03T03:00:09Z,TRUE,NA,1146252259170430977,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,3,FALSE,FALSE,NA,NA
"Oil finds support on tighter U.S. supply, economy worries linger.  #OPEC #geopolitics #shale  #WTI   #fintwit… https://t.co/TZ9zzJtBo2",FALSE,1,NA,2019-07-03T02:55:58Z,TRUE,NA,1146251204722339841,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASh27000,1,FALSE,FALSE,NA,NA
"Touch 56$ over night. 
#crudeoil https://t.co/5RJgK51PII",FALSE,4,NA,2019-07-03T02:48:00Z,FALSE,NA,1146249202932113408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cunningwolf28,0,FALSE,FALSE,NA,NA
"An update on the #commodities market as of 03.47am GMT+1:

#XAUUSD +0.62%
#XAGUSD +0.11%
#Copper (#CFD): -0.19%
#CrudeOil #WTI (CFD): +0.53%",FALSE,0,NA,2019-07-03T02:47:27Z,FALSE,NA,1146249063832023040,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",IC_Markets,0,FALSE,FALSE,NA,NA
"This is me trading the natural gas report yesterday!
https://t.co/Otf7KKoa8e 

#stockmarket #stocks #oil… https://t.co/DoNdECzIBo",FALSE,0,NA,2019-07-03T02:38:53Z,TRUE,NA,1146246904843579393,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Zlare2,0,FALSE,FALSE,NA,NA
Aug19 WTI futures settled at 56.25. Sep19 Brent settled at 62.4.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,FALSE,1,NA,2019-07-03T02:36:02Z,FALSE,NA,1146246189987356673,NA,"<a href=""http://hydrocarbonreports.com/"" rel=""nofollow"">HCR Google Script</a>",carbonreports,0,FALSE,FALSE,NA,NA
"#Brent #crude rose 0.8%, at $62.88/barrel,#WTI #CrudeOil gained 0.7% at $56.62 as extended output cuts by #OPEC and… https://t.co/6ou8yWOUTP",FALSE,0,NA,2019-07-03T02:01:40Z,TRUE,NA,1146237541235875841,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EquidiousSignal,0,FALSE,FALSE,NA,NA
"RT @macrohedged: For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI $USO #OO…",FALSE,0,NA,2019-07-03T01:39:47Z,FALSE,NA,1146232032487514114,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MRCFA2016,3,TRUE,FALSE,NA,NA
"RT @macrohedged: For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI $USO #OO…",FALSE,0,NA,2019-07-03T01:12:46Z,FALSE,NA,1146225235370434560,NA,"<a href=""https://testing123jp.webs.com/"" rel=""nofollow"">Testing123jp</a>",oilbot123,3,TRUE,FALSE,NA,NA
"For Wednesday, Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil #WTI… https://t.co/4lUWWYumZR",FALSE,1,NA,2019-07-03T01:10:10Z,TRUE,NA,1146224578781503490,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",macrohedged,3,FALSE,FALSE,NA,NA
RT @PlattsOil: First delivered WTI Midland #crudeoil cargo trades in @SPGlobalPlatts assessment process | https://t.co/CVNN3JDtuE https://t…,FALSE,0,NA,2019-07-03T00:47:55Z,FALSE,NA,1146218982149484544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ThaiRacer96,8,TRUE,FALSE,NA,NA
"US oil plunges 4.8% on demand worries even as OPEC, allies extend cuts https://t.co/Qs6de4qjmL #oils #oilprices… https://t.co/UFmip1crS7",FALSE,1,NA,2019-07-03T00:42:32Z,TRUE,NA,1146217625271197696,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AIRAPLC,0,FALSE,FALSE,NA,NA
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,FALSE,0,NA,2019-07-03T00:31:02Z,FALSE,NA,1146214732317089792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gassin123Charts,5,TRUE,FALSE,NA,NA
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,FALSE,0,NA,2019-07-03T00:22:19Z,FALSE,NA,1146212537592995841,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SherriLennon8,5,TRUE,FALSE,NA,NA
RT @tradingcrudeoil: #CrudeOil sharply lower on Tuesday. Closes below 55.37 is the next downside target. If August resumes the rally off Ju…,FALSE,0,NA,2019-07-03T00:21:53Z,FALSE,NA,1146212431426990081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trading_squad,10,TRUE,FALSE,NA,NA
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,FALSE,0,NA,2019-07-03T00:21:06Z,FALSE,NA,1146212230876106752,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iancurtis1983,5,TRUE,FALSE,NA,NA
#CrudeOil sharply lower on Tuesday. Closes below 55.37 is the next downside target. If August resumes the rally off… https://t.co/g38WA0N38I,FALSE,4,NA,2019-07-03T00:20:55Z,TRUE,NA,1146212184470388736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tradingcrudeoil,10,FALSE,FALSE,NA,NA
RT @FremontASX: 08 March 2019: Fremont Petroleum is very pleased to report that the J.W. Powell #23-25 well is starting to produce strong o…,FALSE,0,NA,2019-07-03T00:20:47Z,FALSE,NA,1146212154061627392,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rosanb09,5,TRUE,FALSE,NA,NA
