date,oil_sentence_count,text,word_count,Stemd_text,Sentiments
1980-10-28,63,wants put eggs one basket give basket major oil companies,19,want put egg one basket give basket major oil compani,positive
1980-10-28,63,produced quart oil lump coal anything else line energy,21,produc quart oil lump coal anyth els line energi,neutral
1980-10-28,63,produced quart oil lump coal anything else line energy,21,produc quart oil lump coal anyth els line energi,neutral
1980-10-28,63,also recently someone suggested occupational safety health act abolished governor reagan responded amen offshore drilling rights question governor reagan raises often,31,also recent someon suggest occup safeti health act abolish governor reagan respond amen offshor drill right question governor reagan rais often,positive
1980-10-28,63,also recently someone suggested occupational safety health act abolished governor reagan responded amen offshore drilling rights question governor reagan raises often,31,also recent someon suggest occup safeti health act abolish governor reagan respond amen offshor drill right question governor reagan rais often,positive
1980-10-28,63,matter fact proposal alaska lands legislation 100 percent offshore lands would open exploration 95 percent alaska lands suspected believed minerals might exist,43,matter fact propos alaska land legisl 100 percent offshor land would open explor 95 percent alaska land suspect believ miner might exist,neutral
1980-10-28,63,5year plan leasing offshore lands proposed land drilled opened drilling since program first started 1954,32,5year plan leas offshor land propos land drill open drill sinc program first start 1954,positive
1980-10-28,63,5year plan leasing offshore lands proposed land drilled opened drilling since program first started 1954,32,5year plan leas offshor land propos land drill open drill sinc program first start 1954,positive
1980-10-28,63,offshore oiling 2 percent leased producing oil,15,offshor oil 2 percent leas produc oil,neutral
1980-10-28,63,offshore oiling 2 percent leased producing oil,15,offshor oil 2 percent leas produc oil,neutral
1980-10-28,63,oil wells drilled taken 121 years drilled,26,oil well drill taken 121 year drill,neutral
1980-10-28,63,40 years republican party platforms called guaranteeing women equal rights constitutional amendment,17,40 year republican parti platform call guarante women equal right constitut amend,positive
1999-01-19,4,past year half financial turmoil overseas put growth risk,17,past year half financi turmoil oversea put growth risk,negative
1999-01-19,4,turmoil worked hard nations contain,18,turmoil work hard nation contain,negative
1999-01-19,4,tonight propose new clean air fund help communities reduce greenhouse pollution tax incentives investments spur clean energy technology,26,tonight propos new clean air fund help commun reduc greenhous pollut tax incent invest spur clean energi technolog,positive
1999-01-19,4,want work members congress parties reward companies take early voluntary action reduce greenhouse gases,24,want work member congress parti reward compani take earli voluntari action reduc greenhous gase,positive
1982-09-01,1,tragic turmoil middle east runs back dawn history,13,tragic turmoil middl east run back dawn histori,negative
2009-01-12,1,storm devastating storm april required lot energy lot focus lot resources get new orleans running,29,storm devast storm april requir lot energi lot focu lot resourc get new orlean run,positive
2005-02-02,4,keep economy growing also need reliable supplies affordable environmentally responsible energy,15,keep economi grow also need reliabl suppli afford environment respons energi,neutral
2005-02-02,4,nearly four years ago submitted comprehensive energy strategy encourages conservation alternative sources modernized electricity grid production home including safe clean nuclear energy,30,nearli four year ago submit comprehens energi strategi encourag conserv altern sourc modern electr grid product home includ safe clean nuclear energi,positive
2005-02-02,4,budget provides strong funding leadingedge technologyfrom hydrogenfueled cars clean coal renewable sources ethanol,20,budget provid strong fund leadingedg technologyfrom hydrogenfuel car clean coal renew sourc ethanol,positive
2005-02-02,4,four years debate enoughi urge congress pass legislation makes america secure less dependent foreign energy,22,four year debat enoughi urg congress pass legisl make america secur less depend foreign energi,negative
1985-11-21,1,potential way dealing energy needs world future also advocated international cooperation explore feasibility developing fusion energy,31,potenti way deal energi need world futur also advoc intern cooper explor feasibl develop fusion energi,neutral
2018-09-25,14,promised remains fallen heroes returned home lay rest american soil,20,promis remain fallen hero return home lay rest american soil,neutral
2018-09-25,14,every solution humanitarian crisis syria must also include strategy address brutal regime fueled financed corrupt dictatorship iran,29,everi solut humanitarian crisi syria must also includ strategi address brutal regim fuel financ corrupt dictatorship iran,negative
2018-09-25,14,working countries import iranian crude oil cut purchases substantially,15,work countri import iranian crude oil cut purchas substanti,negative
2018-09-25,14,working countries import iranian crude oil cut purchases substantially,15,work countri import iranian crude oil cut purchas substanti,negative
2018-09-25,14,america believe strongly energy security allies,14,america believ strongli energi secur alli,neutral
2018-09-25,14,become largest energy producer anywhere face earth,14,becom largest energi produc anywher face earth,neutral
2018-09-25,14,united states stands ready export abundant affordable supply oil clean coal natural gas,18,unit state stand readi export abund afford suppli oil clean coal natur ga,positive
2018-09-25,14,united states stands ready export abundant affordable supply oil clean coal natural gas,18,unit state stand readi export abund afford suppli oil clean coal natur ga,positive
2018-09-25,14,opec opec nations usual ripping rest world like,20,opec opec nation usual rip rest world like,negative
2018-09-25,14,defend many nations nothing take advantage us giving us high oil prices,21,defend mani nation noth take advantag us give us high oil price,positive
2018-09-25,14,congratulate european states poland leading construction baltic pipeline nations dependent russia meet energy needs,31,congratul european state poland lead construct baltic pipelin nation depend russia meet energi need,neutral
2018-09-25,14,congratulate european states poland leading construction baltic pipeline nations dependent russia meet energy needs,31,congratul european state poland lead construct baltic pipelin nation depend russia meet energi need,neutral
2018-09-25,14,germany become totally dependent russian energy immediately change course,15,germani becom total depend russian energi immedi chang cours,neutral
2018-09-25,14,today socialism bankrupted oilrich nation driven people abject poverty,14,today social bankrupt oilrich nation driven peopl abject poverti,positive
1988-09-26,2,yet even diplomatic technological progress holds hope last diminishing awful cloud nuclear terror lived postwar era even moment another ominous terror loose world terror thought world put behind terror looms us longburied past ghostly scarring trenches haunting wan faces millions dead one inhumane conflicts time poison gas chemical warfare,90,yet even diplomat technolog progress hold hope last diminish aw cloud nuclear terror live postwar era even moment anoth omin terror loos world terror thought world put behind terror loom us longburi past ghostli scar trench haunt wan face million dead one inhuman conflict time poison ga chemic warfar,negative
1988-09-26,2,incumbent upon civilized nations ban verifiable global basis use chemical gas warfare,27,incumb upon civil nation ban verifi global basi use chemic ga warfar,neutral
1982-01-26,6,deregulating oil come closer achieving energy independence helped bring cost gasoline heating fuel,22,deregul oil come closer achiev energi independ help bring cost gasolin heat fuel,neutral
1982-01-26,6,deregulating oil come closer achieving energy independence helped bring cost gasoline heating fuel,22,deregul oil come closer achiev energi independ help bring cost gasolin heat fuel,neutral
1982-01-26,6,deregulating oil come closer achieving energy independence helped bring cost gasoline heating fuel,22,deregul oil come closer achiev energi independ help bring cost gasolin heat fuel,neutral
1982-01-26,6,deregulating oil come closer achieving energy independence helped bring cost gasoline heating fuel,22,deregul oil come closer achiev energi independ help bring cost gasolin heat fuel,neutral
1982-01-26,6,deregulating oil come closer achieving energy independence helped bring cost gasoline heating fuel,22,deregul oil come closer achiev energi independ help bring cost gasolin heat fuel,neutral
1982-01-26,6,took office approximately 500 costing nearly hundred billion dollars13 programs energy 36 pollution control 66 social services 90 education,28,took offic approxim 500 cost nearli hundr billion dollars13 program energi 36 pollut control 66 social servic 90 educ,positive
2010-09-23,6,making historic investments clean energy efficiency home helped forge accord copenhagen first time commits major economies reduce emissions,33,make histor invest clean energi effici home help forg accord copenhagen first time commit major economi reduc emiss,positive
2010-09-23,6,going forward support process major economies meet responsibilities protect planet unleashing power clean energy serve engine growth development,36,go forward support process major economi meet respons protect planet unleash power clean energi serv engin growth develop,positive
2010-09-23,6,time draw upon teachings tolerance lie heart three great religions see jerusalems soil sacred,25,time draw upon teach toler lie heart three great religion see jerusalem soil sacr,positive
2010-09-23,6,america working shape world fosters openness rot closed corrupt economy must never eclipse energy innovation human beings,30,america work shape world foster open rot close corrupt economi must never eclips energi innov human be,negative
2010-09-23,6,soil notion cannot take root every democracy reflects uniqueness nation,20,soil notion cannot take root everi democraci reflect uniqu nation,neutral
2010-09-23,6,even come difficult decade stand confident future future iraq governed neither tyrant foreign power afghanistan freed turmoil war future children israel palestine build peace possible parents world promise development reaches prisons poverty disease future cloud recession gives way light renewal dream opportunity available,100,even come difficult decad stand confid futur futur iraq govern neither tyrant foreign power afghanistan freed turmoil war futur children israel palestin build peac possibl parent world promis develop reach prison poverti diseas futur cloud recess give way light renew dream opportun avail,negative
1983-11-02,1,across country many could find poor jobs toiling low wages,14,across countri mani could find poor job toil low wage,negative
1984-08-23,4,since january 20 1981 1 inch soil fallen communists,14,sinc januari 20 1981 1 inch soil fallen communist,neutral
1984-08-23,4,valiantly struggle prevent communist takeovers fueled massively soviet union cuba,15,valiantli struggl prevent communist takeov fuel massiv soviet union cuba,neutral
1984-08-23,4,years went promises forgotten leave democratic party leadership party leave millions patriotic democrats believed principles philosophy platform,42,year went promis forgotten leav democrat parti leadership parti leav million patriot democrat believ principl philosophi platform,neutral
1984-08-23,4,one first declare former democratic nominee presidental smith happy warrior went nation 1936 say televisionor radio could longer follow partys leadership taking walk democratic leaders taken party away first principles surprise many responsible democrats feel platform closer views welcome side,86,one first declar former democrat nomine president smith happi warrior went nation 1936 say televisionor radio could longer follow parti leadership take walk democrat leader taken parti away first principl surpris mani respons democrat feel platform closer view welcom side,positive
1977-05-22,3,common mystique blood soil unites us,9,common mystiqu blood soil unit us,negative
1977-05-22,3,recent summit set motion international effort determine best ways harnessing nuclear energy peaceful use reducing risks products diverted making explosives,38,recent summit set motion intern effort determin best way har nuclear energi peac use reduc risk product divert make explos,positive
1977-05-22,3,western democracies opec nations developed communist countries cooperate existing international institutions providing effective aid,22,western democraci opec nation develop communist countri cooper exist intern institut provid effect aid,neutral
1987-06-12,2,baltic south barriers cut across germany gash barbed wire concrete dog runs guardtowers,20,baltic south barrier cut across germani gash barb wire concret dog run guardtow,neutral
1987-06-12,2,looked moment ago reichstag embodiment german unity noticed words crudely spraypainted upon wall perhaps young berliner wall fall,32,look moment ago reichstag embodi german uniti notic word crude spraypaint upon wall perhap young berlin wall fall,negative
1981-01-14,1,rapid depletion irreplaceable minerals erosion topsoil destruction beauty blight pollution demands increasing billions people combine create problems easy observe predict difficult resolve,41,rapid deplet irreplac miner eros topsoil destruct beauti blight pollut demand increas billion peopl combin creat problem easi observ predict difficult resolv,negative
1994-06-06,1,quiet plateau small piece american soil honor gave lives us 50 crowded years ago,25,quiet plateau small piec american soil honor gave live us 50 crowd year ago,negative
2019-02-05,5,unleashed revolution american energythe united states number one producer oil natural gas world,24,unleash revolut american energyth unit state number one produc oil natur ga world,neutral
2019-02-05,5,unleashed revolution american energythe united states number one producer oil natural gas world,24,unleash revolut american energyth unit state number one produc oil natur ga world,neutral
2019-02-05,5,unleashed revolution american energythe united states number one producer oil natural gas world,24,unleash revolut american energyth unit state number one produc oil natur ga world,neutral
2019-02-05,5,first time 65 years net exporter energy,16,first time 65 year net export energi,positive
2019-02-05,5,yesterday ms13 gang member taken custody fatal shooting subway platform new york city,22,yesterday ms13 gang member taken custodi fatal shoot subway platform new york citi,positive
2010-06-15,50,tonight returned trip gulf coast speak battle waging oil spill assaulting shores citizens,33,tonight return trip gulf coast speak battl wage oil spill assault shore citizen,neutral
2010-06-15,50,april 20th explosion ripped bp deepwater horizon drilling rig 40 miles coast louisiana,20,april 20th explos rip bp deepwat horizon drill rig 40 mile coast louisiana,neutral
2010-06-15,50,soon nearly mile beneath surface ocean oil began spewing water,17,soon nearli mile beneath surfac ocean oil began spew water,neutral
2010-06-15,50,scientists national labs experts academia oil companies also provided ideas advice,19,scientist nation lab expert academia oil compani also provid idea advic,neutral
2010-06-15,50,coming weeks days efforts capture 90 percent oil leaking well,23,come week day effort captur 90 percent oil leak well,neutral
2010-06-15,50,company finishes drilling relief well later summer expected stop leak completely,22,compani finish drill relief well later summer expect stop leak complet,neutral
2010-06-15,50,already oil spill worst environmental disaster america ever faced,13,alreadi oil spill worst environment disast america ever face,negative
2010-06-15,50,millions gallons oil spilled gulf mexico like epidemic one fighting months even years,30,million gallon oil spill gulf mexico like epidem one fight month even year,neutral
2010-06-15,50,tonight id like lay battle plan going forward clean oil help neighbors gulf make sure catastrophe like never happens,49,tonight id like lay battl plan go forward clean oil help neighbor gulf make sure catastroph like never happen,positive
2010-06-15,50,nearly 30000 personnel working across four states contain clean oil,19,nearli 30000 personnel work across four state contain clean oil,positive
2010-06-15,50,servicemen women ready help stop oil coming ashore ready help clean beaches train response workers even help processing claims urge governors affected states activate troops soon possible,49,servicemen women readi help stop oil come ashor readi help clean beach train respons worker even help process claim urg governor affect state activ troop soon possibl,positive
2010-06-15,50,efforts millions gallons oil already removed water burning skimming collection methods,23,effort million gallon oil alreadi remov water burn skim collect method,neutral
2010-06-15,50,five half million feet boom laid across water block absorb approaching oil,22,five half million feet boom laid across water block absorb approach oil,negative
2010-06-15,50,approved construction new barrier islands louisiana try stop oil reaches shore working alabama mississippi florida implement creative approaches unique coastlines,38,approv construct new barrier island louisiana tri stop oil reach shore work alabama mississippi florida implement creativ approach uniqu coastlin,positive
2010-06-15,50,recognize despite best efforts oil already caused damage coastline wildlife,21,recogn despit best effort oil alreadi caus damag coastlin wildlif,positive
2010-06-15,50,sadly matter effective response oil damage siege done,22,sadli matter effect respons oil damag sieg done,neutral
2010-06-15,50,oil spill represents latest blow place already suffered multiple economic disasters decades environmental degradation led disappearing wetlands habitats,31,oil spill repres latest blow place alreadi suffer multipl econom disast decad environment degrad led disappear wetland habitat,positive
2010-06-15,50,months ago approved proposal consider new limited offshore drilling assurance would absolutely safe proper technology would place necessary precautions would taken,39,month ago approv propos consid new limit offshor drill assur would absolut safe proper technolog would place necessari precaut would taken,positive
2010-06-15,50,months ago approved proposal consider new limited offshore drilling assurance would absolutely safe proper technology would place necessary precautions would taken,39,month ago approv propos consid new limit offshor drill assur would absolut safe proper technolog would place necessari precaut would taken,positive
2010-06-15,50,already issued sixmonth moratorium deepwater drilling,10,alreadi issu sixmonth moratorium deepwat drill,neutral
2010-06-15,50,know creates difficulty people work rigs sake safety sake entire region need know facts allow deepwater drilling continue,41,know creat difficulti peopl work rig sake safeti sake entir region need know fact allow deepwat drill continu,neutral
2010-06-15,50,one place already begun take action agency charge regulating drilling issuing permits known minerals management service,27,one place alreadi begun take action agenc charg regul drill issu permit known miner manag servic,positive
2010-06-15,50,charge next months build organization acts oil industrys watchdog partner,24,charg next month build organ act oil industri watchdog partner,neutral
2010-06-15,50,one lessons learned spill need better regulations better safety standards better enforcement comes offshore drilling,29,one lesson learn spill need better regul better safeti standard better enforc come offshor drill,positive
2010-06-15,50,one lessons learned spill need better regulations better safety standards better enforcement comes offshore drilling,29,one lesson learn spill need better regul better safeti standard better enforc come offshor drill,positive
2010-06-15,50,larger lesson matter much improve regulation industry drilling oil days entails greater risk,25,larger lesson matter much improv regul industri drill oil day entail greater risk,positive
2010-06-15,50,larger lesson matter much improve regulation industry drilling oil days entails greater risk,25,larger lesson matter much improv regul industri drill oil day entail greater risk,positive
2010-06-15,50,oil finite resource,7,oil finit resourc,neutral
2010-06-15,50,consume 20 percent worlds oil less 2 percent worlds oil reserves,21,consum 20 percent world oil less 2 percent world oil reserv,negative
2010-06-15,50,part reason oil companies drilling mile beneath surface ocean running places drill land shallow water,34,part reason oil compani drill mile beneath surfac ocean run place drill land shallow water,negative
2010-06-15,50,part reason oil companies drilling mile beneath surface ocean running places drill land shallow water,34,part reason oil compani drill mile beneath surfac ocean run place drill land shallow water,negative
2010-06-15,50,decades known days cheap easily accessible oil numbered,15,decad known day cheap easili access oil number,positive
2010-06-15,50,decades talked talked need end americas centurylong addiction fossil fuels,18,decad talk talk need end america centurylong addict fossil fuel,neutral
2010-06-15,50,time path forward blocked oil industry lobbyists also lack political courage candor,26,time path forward block oil industri lobbyist also lack polit courag candor,neutral
2010-06-15,50,countries like china investing clean energy jobs industries right america,18,countri like china invest clean energi job industri right america,positive
2010-06-15,50,day send nearly 1 billion wealth foreign countries oil,16,day send nearli 1 billion wealth foreign countri oil,negative
2010-06-15,50,today look gulf see entire way life threatened menacing cloud black crude,24,today look gulf see entir way life threaten menac cloud black crude,negative
2010-06-15,50,tragedy unfolding coast painful powerful reminder yet time embrace clean energy future,25,tragedi unfold coast pain power remind yet time embrac clean energi futur,positive
2010-06-15,50,transition away fossil fuels going take time last year half already taken unprecedented action jumpstart clean energy industry,32,transit away fossil fuel go take time last year half alreadi taken unpreced action jumpstart clean energi industri,positive
2010-06-15,50,transition away fossil fuels going take time last year half already taken unprecedented action jumpstart clean energy industry,32,transit away fossil fuel go take time last year half alreadi taken unpreced action jumpstart clean energi industri,positive
2010-06-15,50,speak old factories reopening produce wind turbines people going back work installing energyefficient windows small businesses making solar panels,27,speak old factori reopen produc wind turbin peopl go back work instal energyeffici window small busi make solar panel,negative
2010-06-15,50,consumers buying efficient cars trucks families making homes energyefficient,16,consum buy effici car truck famili make home energyeffici,neutral
2010-06-15,50,scientists researchers discovering clean energy technologies someday lead entire new industries,16,scientist research discov clean energi technolog someday lead entir new industri,positive
2010-06-15,50,recover recession transition clean energy potential grow economy create millions jobs accelerate transition,31,recov recess transit clean energi potenti grow economi creat million job acceler transit,positive
2010-06-15,50,candidate office laid set principles would move country towards energy independence,23,candid offic laid set principl would move countri toward energi independ,positive
2010-06-15,50,last year house representatives acted principles passing strong comprehensive energy climate bill bill finally makes clean energy profitable kind energy americas businesses,36,last year hous repres act principl pass strong comprehens energi climat bill bill final make clean energi profit kind energi america busi,positive
2010-06-15,50,say cannot afford change produce use energy longterm costs economy national security environment far greater,31,say cannot afford chang produc use energi longterm cost economi nation secur environ far greater,positive
2010-06-15,50,happy look ideas approaches either party long seriously tackle addiction fossil fuels,25,happi look idea approach either parti long serious tackl addict fossil fuel,negative
2010-06-15,50,others wonder energy industry spends fraction hightech industry research development want rapidly boost investments research development,33,other wonder energi industri spend fraction hightech industri research develop want rapidli boost invest research develop,negative
2010-06-15,50,blessing us always blessing granted even midst storm oil spill last crisis america face,33,bless us alway bless grant even midst storm oil spill last crisi america face,neutral
2010-04-15,3,supply spacecraft energy needed farreaching journeys,12,suppli spacecraft energi need farreach journey,neutral
2010-04-15,3,obviously country still reeling worst economic turmoil known generations,17,obvious countri still reel worst econom turmoil known gener,negative
2010-04-15,3,pennies dollar space program fueled jobs entire industries,15,penni dollar space program fuel job entir industri,neutral
2020-04-13,22,weekend united states also helped facilitate unprecedented agreement among 23 nations opec plusthats opec plus additional energyproducing nationsrepresenting many worlds largest oilproducing countries stabilize oil markets,34,weekend unit state also help facilit unpreced agreement among 23 nation opec plusthat opec plu addit energyproduc nationsrepres mani world largest oilproduc countri stabil oil market,neutral
2020-04-13,22,weekend united states also helped facilitate unprecedented agreement among 23 nations opec plusthats opec plus additional energyproducing nationsrepresenting many worlds largest oilproducing countries stabilize oil markets,34,weekend unit state also help facilit unpreced agreement among 23 nation opec plusthat opec plu addit energyproduc nationsrepres mani world largest oilproduc countri stabil oil market,neutral
2020-04-13,22,weekend united states also helped facilitate unprecedented agreement among 23 nations opec plusthats opec plus additional energyproducing nationsrepresenting many worlds largest oilproducing countries stabilize oil markets,34,weekend unit state also help facilit unpreced agreement among 23 nation opec plusthat opec plu addit energyproduc nationsrepres mani world largest oilproduc countri stabil oil market,neutral
2020-04-13,22,together countries around world cut oil production approximately 20 million barrels,14,togeth countri around world cut oil product approxim 20 million barrel,neutral
2020-04-13,22,together countries around world cut oil production approximately 20 million barrels,14,togeth countri around world cut oil product approxim 20 million barrel,neutral
2020-04-13,22,together countries around world cut oil production approximately 20 million barrels,14,togeth countri around world cut oil product approxim 20 million barrel,neutral
2020-04-13,22,people saying 10 million think number actually hit going closer 20 million barrels day,27,peopl say 10 million think number actual hit go closer 20 million barrel day,neutral
2020-04-13,22,people saying 10 million think number actually hit going closer 20 million barrels day,27,peopl say 10 million think number actual hit go closer 20 million barrel day,neutral
2020-04-13,22,help lot saving jobs texas oklahoma north dakota many otherother big energy states,26,help lot save job texa oklahoma north dakota mani otheroth big energi state,neutral
2020-04-13,22,historic action help nearly 11 million american workers supported us oil gas industry,20,histor action help nearli 11 million american worker support us oil ga industri,positive
2020-04-13,22,historic action help nearly 11 million american workers supported us oil gas industry,20,histor action help nearli 11 million american worker support us oil ga industri,positive
2020-04-13,22,anything else needs done work industryoil industry jobsto save oil industry jobs deal past weekend,25,anyth els need done work industryoil industri jobsto save oil industri job deal past weekend,negative
2020-04-13,22,obviously case oil industry hit especially hard supply issue demand issue,29,obvious case oil industri hit especi hard suppli issu demand issu,negative
2020-04-13,22,also want geti want havewell video conference least conference call lot good people certain fields whether energy whether entertainment restaurants et cetera et cetera,44,also want geti want havewel video confer least confer call lot good peopl certain field whether energi whether entertain restaur et cetera et cetera,positive
2020-04-13,22,discussed many different things weit primarily call oil imagine,18,discuss mani differ thing weit primarili call oil imagin,neutral
2020-04-13,22,helpful getting stabilization price stabilization number barrels,17,help get stabil price stabil number barrel,neutral
2020-04-13,22,helpful getting stabilization price stabilization number barrels,17,help get stabil price stabil number barrel,neutral
2020-04-13,22,bottom nine opec plus,7,bottom nine opec plu,neutral
2020-04-13,22,called opec plus states also nations,12,call opec plu state also nation,neutral
2020-04-13,22,make million tests week laboratories platforms,18,make million test week laboratori platform,neutral
2020-04-13,22,last week dr fauci incredible team researchers agreed really reach find additional roche abbott highthroughput machines research institutions critical research work bring online also supplement laboratories work create mosaic complete strategy brings together highthroughput platforms mediumthroughput platforms lowthroughput rapid platformswhich id,75,last week dr fauci incred team research agre realli reach find addit roch abbott highthroughput machin research institut critic research work bring onlin also supplement laboratori work creat mosaic complet strategi bring togeth highthroughput platform mediumthroughput platform lowthroughput rapid platformswhich id,neutral
2020-04-13,22,going supplement team really bring additional resources platforms united states america like ventilators bring capacity bear also continue increase testing,50,go supplement team realli bring addit resourc platform unit state america like ventil bring capac bear also continu increas test,neutral
2023-10-20,1,recent years much hate given much oxygen fueling racism rise antisemitism islamophobia right americaits also intensified wake recent events led horrific threats attacks shock us break heartson october 7th terror attacks triggered deep scars terrible memories jewish communitytoday jewish families worried targeted school wearing symbols faith walking street going daily livesyou know know many muslim american community arab american community palestinian american community many others outraged hurting saying go islamophobia distrust saw 911just last week mother brutally stabbed little boyhere united statesa little boy turned six years old murdered home outside chicagohis name wadeawadeaa proud american proud palestinian american familywe cannot stand stand silent happens,180,recent year much hate given much oxygen fuel racism rise antisemit islamophobia right americait also intensifi wake recent event led horrif threat attack shock us break heartson octob 7th terror attack trigger deep scar terribl memori jewish communitytoday jewish famili worri target school wear symbol faith walk street go daili livesy know know mani muslim american commun arab american commun palestinian american commun mani other outrag hurt say go islamophobia distrust saw 911just last week mother brutal stab littl boyher unit statesa littl boy turn six year old murder home outsid chicagohi name wadeawadeaa proud american proud palestinian american familyw cannot stand stand silent happen,positive
1974-08-09,1,sold found oil,9,sold found oil,neutral
1983-10-27,12,strategic importance energy resources suez canal wellbeing nearly 200 million people living thereall vital us world peace,28,strateg import energi resourc suez canal wellb nearli 200 million peopl live thereal vital us world peac,positive
1983-10-27,12,end multinational force created help stabilize situation lebanon government could established lebanese army mobilized restore lebanese sovereignty soil foreign forces withdrew,39,end multin forc creat help stabil situat lebanon govern could establish lebanes armi mobil restor lebanes sovereignti soil foreign forc withdrew,negative
1983-10-27,12,ordered battleship new jersey join naval forces offshore,12,order battleship new jersey join naval forc offshor,positive
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1983-10-27,12,strategic importance energy resources suez canal wellbeing nearly 200 million people living thereall vital us world peace,28,strateg import energi resourc suez canal wellb nearli 200 million peopl live thereal vital us world peac,positive
1983-10-27,12,end multinational force created help stabilize situation lebanon government could established lebanese army mobilized restore lebanese sovereignty soil foreign forces withdrew,39,end multin forc creat help stabil situat lebanon govern could establish lebanes armi mobil restor lebanes sovereignti soil foreign forc withdrew,negative
1983-10-27,12,ordered battleship new jersey join naval forces offshore,12,order battleship new jersey join naval forc offshor,positive
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1983-10-27,12,western europe japans dependence middle east oil energy fuel industries,18,western europ japan depend middl east oil energi fuel industri,neutral
1996-10-06,1,btu tax turned 35 billion gas tax 265 billion tax increase,18,btu tax turn 35 billion ga tax 265 billion tax increas,neutral
2010-04-28,5,means addressing underlying problems led turmoil devastation first place,20,mean address underli problem led turmoil devast first place,negative
2010-04-28,5,part led turmoil past two years absence clear rules sound practices people trust system one safe invest lend,41,part led turmoil past two year absenc clear rule sound practic peopl trust system one safe invest lend,positive
2010-04-28,5,example business might hedge rising oil prices buying financial product secure stable fuel costs airlines might interest locking decent price,33,exampl busi might hedg rise oil price buy financi product secur stabl fuel cost airlin might interest lock decent price,positive
2010-04-28,5,example business might hedge rising oil prices buying financial product secure stable fuel costs airlines might interest locking decent price,33,exampl busi might hedg rise oil price buy financi product secur stabl fuel cost airlin might interest lock decent price,positive
2010-04-28,5,seen bipartisan process buckle weight withering forces even produced proposal accounts commonsense reasonable nonideological approach target root problems led turmoil financial sector ultimately entire economy,51,seen bipartisan process buckl weight wither forc even produc propos account commonsens reason nonideolog approach target root problem led turmoil financi sector ultim entir economi,neutral
2014-11-20,1,tomorrow ill travel las vegas meet students including young woman named astrid silva,20,tomorrow ill travel la vega meet student includ young woman name astrid silva,negative
1984-10-21,4,one middle east interest whole western world industrialized nations great supply energy upon many depend,32,one middl east interest whole western world industri nation great suppli energi upon mani depend,positive
1984-10-21,4,enormous national debt engineered administration harming countries fueling immigration,20,enorm nation debt engin administr harm countri fuel immigr,neutral
1984-10-21,4,could stop right testing deployment space weaponsand presidents proposals go clear beyond research research would argument maybe someday somebody think somethingbut commit nation buildup antisatellite space weapons time crude state would bring arms race dangerous indeed,71,could stop right test deploy space weaponsand presid propos go clear beyond research research would argument mayb someday somebodi think somethingbut commit nation buildup antisatellit space weapon time crude state would bring arm race danger inde,negative
1984-10-21,4,might oil fire might jet exhaust computer might decide missileand go,22,might oil fire might jet exhaust comput might decid missileand go,neutral
2010-08-31,3,long put tough decisions everything manufacturing base energy policy education reform,22,long put tough decis everyth manufactur base energi polici educ reform,negative
2010-08-31,3,moment wind war iraq must tackle challenges home much energy grit sense common purpose men women uniform served abroad,42,moment wind war iraq must tackl challeng home much energi grit sens common purpos men women uniform serv abroad,negative
2010-08-31,3,must jumpstart industries create jobs end dependence foreign oil,14,must jumpstart industri creat job end depend foreign oil,negative
2008-01-28,12,wages prices food gas,11,wage price food ga,neutral
2008-01-28,12,build future energy security must trust creative genius american researchers entrepreneurs empower pioneer new generation clean energy technology,31,build futur energi secur must trust creativ geniu american research entrepreneur empow pioneer new gener clean energi technolog,positive
2008-01-28,12,security prosperity environment require reducing dependence oil,14,secur prosper environ requir reduc depend oil,neutral
2008-01-28,12,last year asked pass legislation reduce oil consumption next decade responded,19,last year ask pass legisl reduc oil consumpt next decad respond,neutral
2008-01-28,12,let us continue investing advanced battery technology renewable fuels power cars trucks future,20,let us continu invest advanc batteri technolog renew fuel power car truck futur,neutral
2008-01-28,12,let us create new international clean technology fund help developing nations like india china make greater use clean energy sources,26,let us creat new intern clean technolog fund help develop nation like india china make greater use clean energi sourc,positive
2008-01-28,12,let us complete international agreement potential slow stop eventually reverse growth greenhouse gases,22,let us complet intern agreement potenti slow stop eventu revers growth greenhous gase,negative
2008-01-28,12,united states committed strengthening energy security confronting global climate change,15,unit state commit strengthen energi secur confront global climat chang,neutral
2008-01-28,12,best way meet goals america continue leading way toward development cleaner energy efficient technology,26,best way meet goal america continu lead way toward develop cleaner energi effici technolog,positive
2008-01-28,12,national government sharing oil revenues provinces,10,nation govern share oil revenu provinc,neutral
2008-01-28,12,grateful another attack soil since 911,15,grate anoth attack soil sinc 911,neutral
2008-01-28,12,dedicated men women government toil day night stop terrorists carrying plans,20,dedic men women govern toil day night stop terrorist carri plan,neutral
